web-scraper-start-url,yearrersults,yearrersults-href,Year ▴,Name,College,POS,Height (in),Weight (lbs),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone
"http://nflcombineresults.com/large-combine-data-update-complete/","2016 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2016&pos=&college=","null","Carl Nassib","Penn State","DE","78.88","277","","4.84","21","28.5","114","4.37","7.27"
"http://nflcombineresults.com/large-combine-data-update-complete/","1995 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1995&pos=&college=","null","Arnold Vaitai","Texas-El Paso","OT","73.60","287","","5.35","21","27.0","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1992 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1992&pos=&college=","null","Patt Evans","Minnesota","TE","77.10","265","","5.36","5","27.0","100","4.74","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1991 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1991&pos=&college=","null","Tom Dohring","Michigan","OT","78.50","289","","5.69","11","19.5","87","4.73","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1987 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1987&pos=&college=","null","Chris Conlin","Penn State","OT","75.40","285","","5.33","21","23.0","92","4.59","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1989 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1989&pos=&college=","null","Ty Granger","Clemson","OT","78.40","280","","5.24","19","24.5","101","4.72","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2010 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2010&pos=&college=","null","Jason Pierre-Paul","South Florida","DE","76.75","270","","4.71","19","30.5","115","4.67","7.18"
"http://nflcombineresults.com/large-combine-data-update-complete/","2006 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2006&pos=&college=","null","Jarrad Page","UCLA","SS","72.38","239","","4.64","","38.0","127","4.14","6.68"
"http://nflcombineresults.com/large-combine-data-update-complete/","2017 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2017&pos=&college=","null","Takkarist McKinley","UCLA","DE","74.13","250","","4.59","24","33.0","122","4.32","7.48"
"http://nflcombineresults.com/large-combine-data-update-complete/","2017 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2017&pos=&college=","null","Jerome Lane","Akron","WR","74.13","226","","4.60","16","35.0","125","4.12","6.87"
"http://nflcombineresults.com/large-combine-data-update-complete/","1990 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1990&pos=&college=","null","Greg Mark","Miami (FL)","DE","74.60","252","","4.97","15","30.0","100","4.40","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2009 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2009&pos=&college=","null","Seth Olsen","Iowa","OG","76.63","306","","5.23","23","24.5","90","4.70","7.59"
"http://nflcombineresults.com/large-combine-data-update-complete/","1999 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1999&pos=&college=","null","Marquis Smith","California","SS","74.40","218","","4.60","","39.5","130","4.12","7.31"
"http://nflcombineresults.com/large-combine-data-update-complete/","2017 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2017&pos=&college=","null","Ryan Switzer","North Carolina","WR","68.50","181","","4.51","11","32.0","116","4.00","6.77"
"http://nflcombineresults.com/large-combine-data-update-complete/","2012 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2012&pos=&college=","null","Mark Asper","Oregon","OG","78.38","319","","5.33","23","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2015 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2015&pos=&college=","null","Craig Bills","Brigham Young","SS","73.00","205","","4.68","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2002 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2002&pos=&college=","null","Brandon Doman","Brigham Young","QB","73.80","210","27","4.87","","32.5","106","4.08","6.90"
"http://nflcombineresults.com/large-combine-data-update-complete/","1991 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1991&pos=&college=","null","Chris San Agustin","Augustana (SD)","RB","68.10","211","","4.69","23","33.5","101","4.42","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2009 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2009&pos=&college=","null","Troy Nolan","Arizona State","FS","72.50","206","","4.63","12","31.5","117","4.30","7.06"
"http://nflcombineresults.com/large-combine-data-update-complete/","2007 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2007&pos=&college=","null","Anthony Spencer","Purdue","DE","74.88","261","","4.73","30","32.5","112","4.43","7.14"
"http://nflcombineresults.com/large-combine-data-update-complete/","1997 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1997&pos=&college=","null","Jerry Wunsch","Wisconsin","OT","77.90","327","","9.99","25","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2001 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2001&pos=&college=","null","Billy Baber","Virginia","TE","75.60","255","","4.77","22","33.0","106","4.19","7.12"
"http://nflcombineresults.com/large-combine-data-update-complete/","2015 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2015&pos=&college=","null","Geneo Grissom","Oklahoma","OLB","75.38","262","","4.81","20","37.0","117","4.38","7.24"
"http://nflcombineresults.com/large-combine-data-update-complete/","2007 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2007&pos=&college=","null","Gijon Robinson","Missouri Western","FB","72.75","255","","4.76","21","33.0","116","4.43","7.23"
"http://nflcombineresults.com/large-combine-data-update-complete/","1991 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1991&pos=&college=","null","Esera Tuaolo","Oregon State","DT","74.30","280","","5.06","21","29.5","105","4.52","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2015 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2015&pos=&college=","null","P.J. Williams","Florida State","CB","72.00","194","18","4.57","12","40.0","132","4.28","7.08"
"http://nflcombineresults.com/large-combine-data-update-complete/","2001 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2001&pos=&college=","null","Tim Hasselbeck","Boston College","QB","73.00","211","23","4.83","","33.0","113","4.40","7.27"
"http://nflcombineresults.com/large-combine-data-update-complete/","2012 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2012&pos=&college=","null","Melvin Ingram","South Carolina","OLB","73.50","264","","4.69","28","34.5","109","4.18","6.83"
"http://nflcombineresults.com/large-combine-data-update-complete/","2017 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2017&pos=&college=","null","JoJo Mathis","Washington","OLB","74.13","266","","9.99","24","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1988 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1988&pos=&college=","null","Lemuel Stinson","Texas Tech","CB","69.40","165","","4.54","","37.0","122","4.27","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2011 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2011&pos=&college=","null","Jerrell Powe","Mississippi","DT","73.75","335","","5.25","27","25.0","93","5.06","8.17"
"http://nflcombineresults.com/large-combine-data-update-complete/","1988 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1988&pos=&college=","null","Kenny Gamble","Colgate (NY)","RB","70.50","196","","4.69","","30.0","111","4.48","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2012 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2012&pos=&college=","null","B.J. Coleman","Tennessee-Chattanooga","QB","75.00","233","","4.95","","","109","4.38","7.07"
"http://nflcombineresults.com/large-combine-data-update-complete/","2015 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2015&pos=&college=","null","Art Norman","North Carolina State","DE","73.00","252","","4.79","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2016 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2016&pos=&college=","null","Brandon Williams","Texas A&M","FS","71.38","197","","4.37","18","30.5","118","4.19","6.85"
"http://nflcombineresults.com/large-combine-data-update-complete/","1999 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1999&pos=&college=","null","Chike Okeafor","Purdue","OLB","76.60","254","","4.74","17","36.5","113","4.20","7.09"
"http://nflcombineresults.com/large-combine-data-update-complete/","2006 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2006&pos=&college=","null","Scott Ware","Southern California","SS","73.13","218","","4.72","15","37.0","115","4.25","7.05"
"http://nflcombineresults.com/large-combine-data-update-complete/","2017 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2017&pos=&college=","null","Ethan Cooper","Indiana (PA)","OG","74.00","322","11","5.36","26","24.5","99","4.88","8.02"
"http://nflcombineresults.com/large-combine-data-update-complete/","2009 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2009&pos=&college=","null","Eric Wood","Louisville","C","76.00","310","","5.19","30","30.5","99","4.51","7.56"
"http://nflcombineresults.com/large-combine-data-update-complete/","2017 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2017&pos=&college=","null","Hardy Nickerson","Illinois","LB","71.75","232","","4.78","18","33.0","116","4.21","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2017 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2017&pos=&college=","null","Jon Toth","Kentucky","C","77.00","307","","5.51","21","25.5","100","4.37","8.09"
"http://nflcombineresults.com/large-combine-data-update-complete/","1993 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1993&pos=&college=","null","Greg Jeffries","Virginia","CB","68.10","187","","9.99","10","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1987 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1987&pos=&college=","null","Mark Garalczyk","Western Michigan","DT","76.90","272","","5.01","14","28.0","106","4.56","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1999 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1999&pos=&college=","null","Anthony Parker","Weber State (UT)","CB","72.60","197","","4.39","8","31.0","113","4.27","7.56"
"http://nflcombineresults.com/large-combine-data-update-complete/","2011 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2011&pos=&college=","null","Andrew Jackson","Frenso State (CA)","OG","77.00","299","","5.27","25","28.0","98","4.65","7.55"
"http://nflcombineresults.com/large-combine-data-update-complete/","2006 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2006&pos=&college=","null","Jarvis Herring","Florida","SS","71.13","207","","4.92","15","36.5","116","4.23","7.34"
"http://nflcombineresults.com/large-combine-data-update-complete/","2011 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2011&pos=&college=","null","Delone Carter","Syracuse","RB","68.63","222","","4.54","27","37.0","120","4.07","6.92"
"http://nflcombineresults.com/large-combine-data-update-complete/","2013 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2013&pos=&college=","null","Earl Watford","James Madison (VA)","OG","75.38","300","","5.06","24","30.0","107","5.00","7.77"
"http://nflcombineresults.com/large-combine-data-update-complete/","2016 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2016&pos=&college=","null","Reggie Ragland","Alabama","ILB","73.25","247","","4.72","","31.5","116","4.28","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2003 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2003&pos=&college=","null","Tyrone Calico","Middle Tennessee State","WR","75.80","223","","4.36","","38.0","127","4.20","6.72"
"http://nflcombineresults.com/large-combine-data-update-complete/","1995 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1995&pos=&college=","null","Scott Gragg","Montana","OT","79.90","316","","5.52","23","25.5","104","5.00","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1993 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1993&pos=&college=","null","Corbin Lacina","Augustana (SD)","OT","75.00","302","","5.38","22","27.5","98","4.59","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1988 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1988&pos=&college=","null","Henry Brown","Florida","DT","74.60","251","","4.99","17","30.0","105","4.64","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1991 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1991&pos=&college=","null","Mike Sanfratello","Northern Arizona","DE","75.60","258","","5.39","11","30.5","107","4.72","9.99"
